Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
150.0,27.610822097697223,20.0,225.0,EL,0.42
150.0,30.03574744640959,20.0,225.0,IL,0.3
150.0,28.325116697778054,20.0,250.0,CL,0.14
150.0,27.233579779954006,20.0,250.0,EL,0.41
150.0,27.21611290974856,20.0,250.0,IL,0.3
150.0,28.051330632634965,20.0,275.0,CL,0.14
150.0,32.200622127036,20.0,275.0,EL,0.41
150.0,28.69487246386216,20.0,275.0,IL,0.3
150.0,32.70275502345177,20.0,300.0,CL,0.14
150.0,30.489733757935163,20.0,300.0,EL,0.41
150.0,29.619685138612596,20.0,300.0,IL,0.3
150.0,30.480533008016728,22.5,200.0,CL,0.15
150.0,30.100190311357608,22.5,200.0,EL,0.46
150.0,31.552657522543953,22.5,200.0,IL,0.34
150.0,28.694976395837113,22.5,225.0,CL,0.15
150.0,29.118302349601812,22.5,225.0,EL,0.46
150.0,32.364565815199505,22.5,225.0,IL,0.34
150.0,32.67873907890243,22.5,250.0,CL,0.15
150.0,32.35534936491885,22.5,250.0,EL,0.45
150.0,29.51668796374388,22.5,250.0,IL,0.34
150.0,31.68219301804129,22.5,275.0,CL,0.15
150.0,29.858014399806592,22.5,275.0,EL,0.45
150.0,29.985239112876613,22.5,275.0,IL,0.33
150.0,28.228080654343703,22.5,300.0,CL,0.15
150.0,30.5467818195511,22.5,300.0,EL,0.45
150.0,28.116815386520088,22.5,300.0,IL,0.33
150.0,28.989388194403162,25.0,200.0,CL,0.17
150.0,32.13018120971961,25.0,200.0,EL,0.49
150.0,28.24245485526513,25.0,200.0,IL,0.37
150.0,27.426949711040596,25.0,225.0,CL,0.17
150.0,27.4140455556769,25.0,225.0,EL,0.49
150.0,32.64470712301865,25.0,225.0,IL,0.37
150.0,30.04152262777101,25.0,250.0,CL,0.17
150.0,29.45647243090211,25.0,250.0,EL,0.49
150.0,31.86527148604751,25.0,250.0,IL,0.37
150.0,32.0149555674631,25.0,275.0,CL,0.17
150.0,28.993146198693626,25.0,275.0,EL,0.49
150.0,31.161708344842772,25.0,275.0,IL,0.37
150.0,31.62673689511132,25.0,300.0,CL,0.16
150.0,30.927904121195727,25.0,300.0,EL,0.48
150.0,27.909570448800597,25.0,300.0,IL,0.37
150.0,32.255298501102345,27.5,200.0,CL,0.18
150.0,30.23456731641605,27.5,200.0,EL,0.52
150.0,28.694834558220023,27.5,200.0,IL,0.4
150.0,29.551369112626162,27.5,225.0,CL,0.18
150.0,27.225426542393443,27.5,225.0,EL,0.52
150.0,27.767200807334504,27.5,225.0,IL,0.4
150.0,31.593280503095166,27.5,250.0,CL,0.18
150.0,27.000069808532196,27.5,250.0,EL,0.52
150.0,29.499394970893754,27.5,250.0,IL,0.4
150.0,30.13506108651353,27.5,275.0,CL,0.18
150.0,27.327806520005833,27.5,275.0,EL,0.52
150.0,32.838468977834,27.5,275.0,IL,0.4
150.0,28.356751987498033,27.5,300.0,CL,0.18
150.0,28.825192317817685,27.5,300.0,EL,0.52
150.0,28.823655073530166,27.5,300.0,IL,0.39
150.0,28.3824999727041,30.0,200.0,CL,0.2
150.0,27.00884293251787,30.0,200.0,EL,0.56
150.0,31.37606876452798,30.0,200.0,IL,0.43
150.0,32.80107299879571,30.0,225.0,CL,0.2
150.0,28.34576089971027,30.0,225.0,EL,0.56
150.0,30.978283150820534,30.0,225.0,IL,0.43
150.0,31.451377961752293,30.0,250.0,CL,0.19
150.0,32.09055227454315,30.0,250.0,EL,0.55
150.0,29.535775182081654,30.0,250.0,IL,0.43
150.0,28.817585433842574,30.0,275.0,CL,0.19
150.0,28.951770804138185,30.0,275.0,EL,0.55
150.0,31.275727998591076,30.0,275.0,IL,0.43
150.0,31.900676799033818,30.0,300.0,CL,0.19
150.0,28.089683806539615,30.0,300.0,EL,0.55
150.0,29.22564604894659,30.0,300.0,IL,0.43
150.0,37.81358137724405,20.0,200.0,CL,0.12
150.0,37.14685463786317,20.0,200.0,EL,0.36
150.0,38.39400881933733,20.0,200.0,IL,0.26
150.0,36.77973781777457,20.0,225.0,CL,0.12
150.0,34.25236640719545,20.0,225.0,EL,0.36
150.0,35.63446483796246,20.0,225.0,IL,0.26
150.0,36.12709977973124,20.0,250.0,CL,0.12
150.0,32.04919071421987,20.0,250.0,EL,0.36
150.0,35.311478713727055,20.0,250.0,IL,0.26
150.0,36.46524579930826,20.0,275.0,CL,0.12
150.0,32.671249128007425,20.0,275.0,EL,0.36
150.0,36.9644220219789,20.0,275.0,IL,0.26
150.0,35.586409463598784,20.0,300.0,CL,0.12
150.0,38.16555249988316,20.0,300.0,EL,0.35
150.0,31.79695608744824,20.0,300.0,IL,0.26
150.0,33.35728296288827,22.5,200.0,CL,0.13
150.0,35.71087715509877,22.5,200.0,EL,0.39
150.0,33.575919385441516,22.5,200.0,IL,0.29
150.0,36.5009691484987,22.5,225.0,CL,0.13
150.0,36.81303697765352,22.5,225.0,EL,0.39
150.0,32.21761174846532,22.5,225.0,IL,0.29
150.0,35.096981249447374,22.5,250.0,CL,0.13
150.0,35.06223388913739,22.5,250.0,EL,0.39
150.0,34.08496539150879,22.5,250.0,IL,0.29
150.0,38.0304740379877,22.5,275.0,CL,0.13
150.0,37.29254423911255,22.5,275.0,EL,0.39
150.0,36.38046567336745,22.5,275.0,IL,0.29
150.0,36.50028645014498,22.5,300.0,CL,0.13
150.0,34.73201300669184,22.5,300.0,EL,0.39
150.0,37.946961647676034,22.5,300.0,IL,0.29
150.0,36.362167990772996,25.0,200.0,CL,0.14
150.0,36.60286743159072,25.0,200.0,EL,0.42
150.0,37.53183632651142,25.0,200.0,IL,0.32
150.0,33.41850112539534,25.0,225.0,CL,0.14
150.0,37.14949632706692,25.0,225.0,EL,0.42
150.0,32.86668422069545,25.0,225.0,IL,0.32
150.0,33.917393665714215,25.0,250.0,CL,0.14
150.0,33.8492731798889,25.0,250.0,EL,0.42
150.0,38.349678278723985,25.0,250.0,IL,0.32
150.0,37.49576056623549,25.0,275.0,CL,0.14
150.0,36.40818903113182,25.0,275.0,EL,0.42
150.0,36.58939733130773,25.0,275.0,IL,0.32
150.0,35.434509560818,25.0,300.0,CL,0.14
150.0,38.12963466975963,25.0,300.0,EL,0.42
150.0,34.97381127017653,25.0,300.0,IL,0.32
150.0,34.16362396908926,27.5,200.0,CL,0.16
150.0,32.641247358521134,27.5,200.0,EL,0.45
150.0,37.00343956582741,27.5,200.0,IL,0.34
150.0,36.64110752452914,27.5,225.0,CL,0.16
150.0,34.19048526966895,27.5,225.0,EL,0.45
150.0,31.676353897714606,27.5,225.0,IL,0.34
150.0,37.372981294026076,27.5,250.0,CL,0.16
150.0,31.579925884178515,27.5,250.0,EL,0.45
150.0,36.425898457403356,27.5,250.0,IL,0.34
150.0,38.2917997680824,27.5,275.0,CL,0.16
150.0,34.56362929703742,27.5,275.0,EL,0.45
150.0,33.14481383497167,27.5,275.0,IL,0.34
150.0,36.43409707030367,27.5,300.0,CL,0.15
150.0,37.21989699410909,27.5,300.0,EL,0.45
150.0,35.325012212544934,27.5,300.0,IL,0.34
150.0,38.26924692679302,30.0,200.0,CL,0.17
150.0,31.86168105160573,30.0,200.0,EL,0.48
150.0,35.03356918813169,30.0,200.0,IL,0.37
150.0,36.52917763125785,30.0,225.0,CL,0.17
150.0,37.538483298044255,30.0,225.0,EL,0.48
150.0,32.75478928335453,30.0,225.0,IL,0.37
150.0,37.10002437234577,30.0,250.0,CL,0.17
150.0,35.368949530029816,30.0,250.0,EL,0.48
150.0,34.27587577392974,30.0,250.0,IL,0.37
150.0,32.422005200053654,30.0,275.0,CL,0.17
150.0,37.557070312362384,30.0,275.0,EL,0.48
150.0,32.600912457258005,30.0,275.0,IL,0.37
150.0,33.66851501446369,30.0,300.0,CL,0.17
150.0,33.53031872373706,30.0,300.0,EL,0.47
150.0,37.59989823933598,30.0,300.0,IL,0.37
60.0,20.0,20.69081197683559,200.0,CL,1.25
60.0,20.0,21.18672558876549,200.0,EL,2.84
60.0,20.0,19.001871595169995,200.0,IL,2.04
60.0,20.0,20.499496398427997,225.0,CL,1.24
60.0,20.0,20.286983932574994,225.0,EL,2.76
60.0,20.0,21.331321507153085,225.0,IL,1.98
60.0,20.0,21.62434824192504,250.0,CL,1.24
60.0,20.0,18.048627085909548,250.0,EL,2.69
60.0,20.0,20.696079676235172,250.0,IL,1.92
60.0,20.0,18.207343196478917,275.0,CL,1.23
60.0,20.0,20.195434660309424,275.0,EL,2.62
60.0,20.0,19.150530916174713,275.0,IL,1.88
60.0,20.0,19.227106398088566,300.0,CL,1.23
60.0,20.0,19.411834013809425,300.0,EL,2.56
60.0,20.0,20.48516979619844,300.0,IL,1.83
60.0,20.0,21.75322484550946,200.0,CL,1.35
60.0,20.0,23.54714572765626,200.0,EL,3.07
60.0,20.0,22.070373235082414,200.0,IL,2.24
60.0,20.0,20.557589401394814,225.0,CL,1.34
60.0,20.0,23.776919291178483,225.0,EL,2.98
60.0,20.0,21.535912460667177,225.0,IL,2.17
60.0,20.0,22.197450958196683,250.0,CL,1.33
60.0,20.0,23.334497474498555,250.0,EL,2.89
60.0,20.0,21.746052707169206,250.0,IL,2.11
60.0,20.0,20.50463545266022,275.0,CL,1.32
60.0,20.0,21.93264471155766,275.0,EL,2.82
60.0,20.0,24.500018622124365,275.0,IL,2.05
60.0,20.0,23.13780478784351,300.0,CL,1.32
60.0,20.0,23.27165616900243,300.0,EL,2.75
60.0,20.0,23.095269691369378,300.0,IL,2.0
60.0,20.0,23.494960694797186,200.0,CL,1.43
60.0,20.0,24.5916693205114,200.0,EL,3.25
60.0,20.0,26.254698991816593,200.0,IL,2.42
60.0,20.0,23.006864487765796,225.0,CL,1.42
60.0,20.0,23.88926388044856,225.0,EL,3.15
60.0,20.0,23.88159554232927,225.0,IL,2.34
60.0,20.0,24.66009463797253,250.0,CL,1.41
60.0,20.0,27.401843704710927,250.0,EL,3.06
60.0,20.0,22.83751273341911,250.0,IL,2.28
60.0,20.0,25.093504971902973,275.0,CL,1.4
60.0,20.0,23.396823410061053,275.0,EL,2.98
60.0,20.0,27.35338272704872,275.0,IL,2.21
60.0,20.0,23.06651752363732,300.0,CL,1.39
60.0,20.0,24.518005011807958,300.0,EL,2.91
60.0,20.0,26.189424924173032,300.0,IL,2.16
60.0,20.0,28.62504935415095,200.0,CL,1.53
60.0,20.0,27.075007502916627,200.0,EL,3.42
60.0,20.0,26.655882923739952,200.0,IL,2.58
60.0,20.0,26.93686808204079,225.0,CL,1.51
60.0,20.0,26.203519447372514,225.0,EL,3.32
60.0,20.0,25.8793311628874,225.0,IL,2.5
60.0,20.0,27.406718336573896,250.0,CL,1.5
60.0,20.0,26.22693565837184,250.0,EL,3.22
60.0,20.0,26.331039156934875,250.0,IL,2.42
60.0,20.0,28.362158349110064,275.0,CL,1.49
60.0,20.0,30.076955324349406,275.0,EL,3.13
60.0,20.0,28.070004603076562,275.0,IL,2.36
60.0,20.0,25.173387068857316,300.0,CL,1.48
60.0,20.0,25.16570987619737,300.0,EL,3.05
60.0,20.0,29.98282771465061,300.0,IL,2.3
60.0,20.0,28.783744741844004,200.0,CL,1.62
60.0,20.0,27.55240191649485,200.0,EL,3.58
60.0,20.0,30.59426752290229,200.0,IL,2.76
60.0,20.0,30.741892669741596,225.0,CL,1.61
60.0,20.0,30.89102892071213,225.0,EL,3.47
60.0,20.0,28.60441216714525,225.0,IL,2.67
60.0,20.0,27.09066410528685,250.0,CL,1.59
60.0,20.0,32.79009221672683,250.0,EL,3.36
60.0,20.0,28.505358274146616,250.0,IL,2.59
60.0,20.0,31.056157728315284,275.0,CL,1.58
60.0,20.0,31.239779219272258,275.0,EL,3.27
60.0,20.0,30.660044502476914,275.0,IL,2.52
60.0,20.0,28.87744436528189,300.0,CL,1.57
60.0,20.0,28.626577522584395,300.0,EL,3.18
60.0,20.0,30.58600969621622,300.0,IL,2.45
60.0,25.0,21.464382534446766,200.0,CL,1.02
60.0,25.0,21.786934915693582,200.0,EL,2.4
60.0,25.0,18.42362321761503,200.0,IL,1.72
60.0,25.0,18.61931445039088,225.0,CL,1.01
60.0,25.0,21.778945035132317,225.0,EL,2.33
60.0,25.0,20.94614091333917,225.0,IL,1.68
60.0,25.0,21.531975299319093,250.0,CL,1.0
60.0,25.0,18.81053053654137,250.0,EL,2.27
60.0,25.0,20.35034348443761,250.0,IL,1.63
60.0,25.0,20.804558377669895,275.0,CL,1.0
60.0,25.0,20.72044754178789,275.0,EL,2.22
60.0,25.0,19.632606763466793,275.0,IL,1.59
60.0,25.0,18.061579566765232,300.0,CL,0.99
60.0,25.0,20.331704227217053,300.0,EL,2.17
60.0,25.0,19.012406156718434,300.0,IL,1.56
60.0,25.0,22.276144107643006,200.0,CL,1.09
60.0,25.0,24.559114567877177,200.0,EL,2.59
60.0,25.0,22.045658929390957,200.0,IL,1.89
60.0,25.0,24.02910722998992,225.0,CL,1.08
60.0,25.0,21.098432725871632,225.0,EL,2.52
60.0,25.0,23.27607224111263,225.0,IL,1.84
60.0,25.0,24.646531294975247,250.0,CL,1.08
60.0,25.0,20.708518953928216,250.0,EL,2.46
60.0,25.0,20.287439740022364,250.0,IL,1.79
60.0,25.0,22.201122566846763,275.0,CL,1.07
60.0,25.0,20.666814673731153,275.0,EL,2.4
60.0,25.0,23.61772957354304,275.0,IL,1.74
60.0,25.0,24.365468987318515,300.0,CL,1.07
60.0,25.0,22.203094377189416,300.0,EL,2.34
60.0,25.0,21.414202389699483,300.0,IL,1.7
60.0,25.0,24.67201659503305,200.0,CL,1.16
60.0,25.0,26.117239089250006,200.0,EL,2.75
60.0,25.0,22.545270807901854,200.0,IL,2.05
60.0,25.0,25.447269947423486,225.0,CL,1.15
60.0,25.0,25.566458424436895,225.0,EL,2.67
60.0,25.0,25.688441234479676,225.0,IL,1.99
60.0,25.0,23.710110399904387,250.0,CL,1.14
60.0,25.0,26.070263616890635,250.0,EL,2.6
60.0,25.0,22.956957431658882,250.0,IL,1.94
60.0,25.0,23.496351682334005,275.0,CL,1.14
60.0,25.0,26.88735023327241,275.0,EL,2.54
60.0,25.0,26.193615753632834,275.0,IL,1.89
60.0,25.0,22.568727770056725,300.0,CL,1.13
60.0,25.0,23.741881301849002,300.0,EL,2.48
60.0,25.0,23.572032414965822,300.0,IL,1.84
60.0,25.0,26.23943480420335,200.0,CL,1.24
60.0,25.0,26.111578736539375,200.0,EL,2.9
60.0,25.0,25.09389462658565,200.0,IL,2.19
60.0,25.0,27.27417284128251,225.0,CL,1.23
60.0,25.0,28.780034111323907,225.0,EL,2.82
60.0,25.0,28.0870244859459,225.0,IL,2.12
60.0,25.0,28.45079417728944,250.0,CL,1.22
60.0,25.0,25.196320481949314,250.0,EL,2.74
60.0,25.0,29.98319890597233,250.0,IL,2.07
60.0,25.0,29.361705086136638,275.0,CL,1.21
60.0,25.0,29.177996751726145,275.0,EL,2.67
60.0,25.0,29.27641092772972,275.0,IL,2.01
60.0,25.0,29.879907794730187,300.0,CL,1.21
60.0,25.0,27.74339681362534,300.0,EL,2.61
60.0,25.0,25.85155109827194,300.0,IL,1.96
60.0,25.0,30.700701647115245,200.0,CL,1.32
60.0,25.0,31.457288962007635,200.0,EL,3.04
60.0,25.0,31.427504360124153,200.0,IL,2.35
60.0,25.0,30.12869414500128,225.0,CL,1.31
60.0,25.0,27.410752316001467,225.0,EL,2.95
60.0,25.0,29.226677630580767,225.0,IL,2.28
60.0,25.0,32.52459965078015,250.0,CL,1.3
60.0,25.0,30.506693458544557,250.0,EL,2.87
60.0,25.0,30.22999165953428,250.0,IL,2.21
60.0,25.0,28.613121086293162,275.0,CL,1.29
60.0,25.0,29.210693519499472,275.0,EL,2.79
60.0,25.0,32.37207653491902,275.0,IL,2.15
60.0,25.0,30.998778285161016,300.0,CL,1.28
60.0,25.0,31.724322160514,300.0,EL,2.72
60.0,25.0,29.72607253840593,300.0,IL,2.1
60.0,30.0,20.52098887782463,200.0,CL,0.86
60.0,30.0,18.99353443497283,200.0,EL,2.08
60.0,30.0,20.821843321133944,200.0,IL,1.5
60.0,30.0,19.71040533481335,225.0,CL,0.85
60.0,30.0,19.770182059258982,225.0,EL,2.03
60.0,30.0,20.597289298307526,225.0,IL,1.46
60.0,30.0,21.745122485875708,250.0,CL,0.84
60.0,30.0,18.256025386434484,250.0,EL,1.98
60.0,30.0,21.29897294938803,250.0,IL,1.42
60.0,30.0,19.169532441648773,275.0,CL,0.84
60.0,30.0,19.77567781802551,275.0,EL,1.94
60.0,30.0,18.087653315100034,275.0,IL,1.39
60.0,30.0,19.20418431133725,300.0,CL,0.84
60.0,30.0,20.01052497052052,300.0,EL,1.9
60.0,30.0,18.224704309389757,300.0,IL,1.36
60.0,30.0,22.459930782224244,200.0,CL,0.92
60.0,30.0,24.421997829862924,200.0,EL,2.25
60.0,30.0,20.724269481485123,200.0,IL,1.64
60.0,30.0,23.68998327633977,225.0,CL,0.91
60.0,30.0,22.093519740191965,225.0,EL,2.19
60.0,30.0,23.19828171535952,225.0,IL,1.6
60.0,30.0,21.421064690933534,250.0,CL,0.91
60.0,30.0,20.967715181436112,250.0,EL,2.14
60.0,30.0,20.97208176422052,250.0,IL,1.56
60.0,30.0,20.56721375539415,275.0,CL,0.9
60.0,30.0,21.085410172055592,275.0,EL,2.09
60.0,30.0,23.238987232450356,275.0,IL,1.52
60.0,30.0,24.217607753295788,300.0,CL,0.9
60.0,30.0,23.913565585160228,300.0,EL,2.05
60.0,30.0,23.33310439443518,300.0,IL,1.49
60.0,30.0,23.052159317055512,200.0,CL,0.98
60.0,30.0,23.94593723147975,200.0,EL,2.39
60.0,30.0,24.049034376612344,200.0,IL,1.78
60.0,30.0,23.749784731988107,225.0,CL,0.97
60.0,30.0,25.075028298548617,225.0,EL,2.33
60.0,30.0,25.177769074398363,225.0,IL,1.74
60.0,30.0,24.28442987585555,250.0,CL,0.97
60.0,30.0,24.268945793682178,250.0,EL,2.27
60.0,30.0,26.64277798953041,250.0,IL,1.69
60.0,30.0,26.446464241598427,275.0,CL,0.96
60.0,30.0,24.038979158403727,275.0,EL,2.22
60.0,30.0,27.068942219366296,275.0,IL,1.65
60.0,30.0,27.26407508501253,300.0,CL,0.95
60.0,30.0,24.133712710150203,300.0,EL,2.17
60.0,30.0,24.272124743965275,300.0,IL,1.61
60.0,30.0,27.530987843820775,200.0,CL,1.05
60.0,30.0,29.926164468935205,200.0,EL,2.52
60.0,30.0,29.569756882282714,200.0,IL,1.91
60.0,30.0,25.314123794209742,225.0,CL,1.04
60.0,30.0,26.91001908799279,225.0,EL,2.45
60.0,30.0,27.793541543623746,225.0,IL,1.85
60.0,30.0,27.51722859903347,250.0,CL,1.03
60.0,30.0,25.816246873652908,250.0,EL,2.39
60.0,30.0,29.47349224142485,250.0,IL,1.81
60.0,30.0,28.473174306482605,275.0,CL,1.02
60.0,30.0,29.35849606168492,275.0,EL,2.34
60.0,30.0,29.473203536422098,275.0,IL,1.76
60.0,30.0,28.86595719516157,300.0,CL,1.02
60.0,30.0,27.165658306873446,300.0,EL,2.28
60.0,30.0,28.108007152584836,300.0,IL,1.72
60.0,30.0,27.96219243671846,200.0,CL,1.12
60.0,30.0,31.041872504849447,200.0,EL,2.65
60.0,30.0,28.075519534435685,200.0,IL,2.05
60.0,30.0,31.16369754306094,225.0,CL,1.11
60.0,30.0,28.377588964523813,225.0,EL,2.57
60.0,30.0,27.70530780090132,225.0,IL,1.99
60.0,30.0,27.991706940857746,250.0,CL,1.1
60.0,30.0,27.011952811314423,250.0,EL,2.51
60.0,30.0,31.31243770712118,250.0,IL,1.94
60.0,30.0,31.394406294350276,275.0,CL,1.09
60.0,30.0,30.089600099479558,275.0,EL,2.45
60.0,30.0,27.968176806332302,275.0,IL,1.89
60.0,30.0,27.501326025064138,300.0,CL,1.08
60.0,30.0,27.114773798623723,300.0,EL,2.39
60.0,30.0,27.994489061791324,300.0,IL,1.84
60.0,35.0,21.563422139932587,200.0,CL,0.74
60.0,35.0,18.966147366806727,200.0,EL,1.84
60.0,35.0,19.417085308868863,200.0,IL,1.32
60.0,35.0,18.421381937925332,225.0,CL,0.74
60.0,35.0,18.88944521899268,225.0,EL,1.8
60.0,35.0,20.07689828312082,225.0,IL,1.29
60.0,35.0,20.43101073238261,250.0,CL,0.73
60.0,35.0,18.981409256664843,250.0,EL,1.76
60.0,35.0,18.23092863690047,250.0,IL,1.26
60.0,35.0,19.564131476509594,275.0,CL,0.73
60.0,35.0,18.936813483705336,275.0,EL,1.72
60.0,35.0,18.87821569291921,275.0,IL,1.24
60.0,35.0,21.83945121085382,300.0,CL,0.72
60.0,35.0,20.465201943702898,300.0,EL,1.69
60.0,35.0,20.227513772688383,300.0,IL,1.21
60.0,35.0,22.120987965854948,200.0,CL,0.8
60.0,35.0,22.18024950043565,200.0,EL,1.99
60.0,35.0,22.684072517271364,200.0,IL,1.46
60.0,35.0,23.383934131662482,225.0,CL,0.79
60.0,35.0,23.409657432818232,225.0,EL,1.94
60.0,35.0,21.022622584674522,225.0,IL,1.42
60.0,35.0,22.50050738434482,250.0,CL,0.79
60.0,35.0,22.103811427653458,250.0,EL,1.9
60.0,35.0,24.167371348212228,250.0,IL,1.39
60.0,35.0,23.091385145482693,275.0,CL,0.78
60.0,35.0,22.646268298871917,275.0,EL,1.86
60.0,35.0,20.76927588980513,275.0,IL,1.36
60.0,35.0,22.97537050195535,300.0,CL,0.78
60.0,35.0,20.77741757556105,300.0,EL,1.82
60.0,35.0,21.767429590045886,300.0,IL,1.33
60.0,35.0,23.21420982407166,200.0,CL,0.85
60.0,35.0,25.960368235121845,200.0,EL,2.12
60.0,35.0,23.531260569180763,200.0,IL,1.58
60.0,35.0,24.45929686594013,225.0,CL,0.84
60.0,35.0,26.97837388809389,225.0,EL,2.07
60.0,35.0,23.52158191699485,225.0,IL,1.54
60.0,35.0,25.039025319793897,250.0,CL,0.84
60.0,35.0,24.59635830583011,250.0,EL,2.02
60.0,35.0,22.59062020522865,250.0,IL,1.5
60.0,35.0,26.463790567864063,275.0,CL,0.83
60.0,35.0,22.845229531572997,275.0,EL,1.97
60.0,35.0,24.871275104884766,275.0,IL,1.47
60.0,35.0,25.30339147469475,300.0,CL,0.83
60.0,35.0,25.642132283072936,300.0,EL,1.93
60.0,35.0,25.94315814653938,300.0,IL,1.44
60.0,35.0,26.142998109374933,200.0,CL,0.91
60.0,35.0,24.80488327162147,200.0,EL,2.23
60.0,35.0,28.728940142952016,200.0,IL,1.69
60.0,35.0,27.696111296411683,225.0,CL,0.9
60.0,35.0,29.34864736763987,225.0,EL,2.18
60.0,35.0,29.267635995953817,225.0,IL,1.65
60.0,35.0,29.388293922833356,250.0,CL,0.89
60.0,35.0,27.418020629887472,250.0,EL,2.13
60.0,35.0,26.58495617710276,250.0,IL,1.61
60.0,35.0,29.103570114252534,275.0,CL,0.89
60.0,35.0,27.2321176216609,275.0,EL,2.08
60.0,35.0,25.75893208021889,275.0,IL,1.57
60.0,35.0,29.45235710758811,300.0,CL,0.88
60.0,35.0,29.60407932224791,300.0,EL,2.04
60.0,35.0,27.314703658770934,300.0,IL,1.54
60.0,35.0,27.454198363858726,200.0,CL,0.97
60.0,35.0,29.326956539501587,200.0,EL,2.35
60.0,35.0,31.82122595677562,200.0,IL,1.82
60.0,35.0,32.41064417127737,225.0,CL,0.96
60.0,35.0,28.220836454985577,225.0,EL,2.29
60.0,35.0,27.40184167215163,225.0,IL,1.77
60.0,35.0,32.264102718797034,250.0,CL,0.95
60.0,35.0,29.33642963387325,250.0,EL,2.23
60.0,35.0,30.25056578560538,250.0,IL,1.72
60.0,35.0,32.808394872304554,275.0,CL,0.95
60.0,35.0,27.399388367485336,275.0,EL,2.18
60.0,35.0,30.889908044712573,275.0,IL,1.68
60.0,35.0,27.444632535449202,300.0,CL,0.94
60.0,35.0,29.252813570799002,300.0,EL,2.13
60.0,35.0,31.82288727116068,300.0,IL,1.65
75.0,20.0,19.733888931022538,200.0,CL,0.83
75.0,20.0,21.9887294156118,200.0,EL,2.09
75.0,20.0,20.236237139786407,200.0,IL,1.51
75.0,20.0,19.284648610543815,225.0,CL,0.83
75.0,20.0,18.880445303619013,225.0,EL,2.05
75.0,20.0,19.402082137144646,225.0,IL,1.48
75.0,20.0,19.490133095038203,250.0,CL,0.82
75.0,20.0,18.274854710895845,250.0,EL,2.0
75.0,20.0,19.47829679770709,250.0,IL,1.45
75.0,20.0,19.8569540789569,275.0,CL,0.81
75.0,20.0,20.89095100895522,275.0,EL,1.96
75.0,20.0,20.626917938886432,275.0,IL,1.42
75.0,20.0,20.835062620916617,300.0,CL,0.81
75.0,20.0,18.03345472750743,300.0,EL,1.93
75.0,20.0,18.870669598322145,300.0,IL,1.39
75.0,20.0,23.227579297799355,200.0,CL,0.83
75.0,20.0,22.427952156808864,200.0,EL,2.27
75.0,20.0,20.273910640507555,200.0,IL,1.67
75.0,20.0,23.8702258909432,225.0,CL,0.83
75.0,20.0,23.72764307980652,225.0,EL,2.22
75.0,20.0,22.71788623347103,225.0,IL,1.63
75.0,20.0,20.549084965993224,250.0,CL,0.82
75.0,20.0,23.69931772289663,250.0,EL,2.17
75.0,20.0,22.876711144791138,250.0,IL,1.59
75.0,20.0,23.76881989721082,275.0,CL,0.81
75.0,20.0,23.632861465781282,275.0,EL,2.13
75.0,20.0,23.863509323810266,275.0,IL,1.56
75.0,20.0,22.581036298820813,300.0,CL,0.81
75.0,20.0,20.881460331870816,300.0,EL,2.09
75.0,20.0,23.2702086302086,300.0,IL,1.53
75.0,20.0,25.602368925259853,200.0,CL,0.95
75.0,20.0,26.211265935995435,200.0,EL,2.41
75.0,20.0,23.349405030253678,200.0,IL,1.81
75.0,20.0,23.474875999501446,225.0,CL,0.95
75.0,20.0,26.952047586096644,225.0,EL,2.36
75.0,20.0,26.249888992260352,225.0,IL,1.77
75.0,20.0,27.041142443501613,250.0,CL,0.94
75.0,20.0,26.293576605819602,250.0,EL,2.3
75.0,20.0,25.485776529951508,250.0,IL,1.73
75.0,20.0,25.77066368513937,275.0,CL,0.93
75.0,20.0,26.94563961970005,275.0,EL,2.26
75.0,20.0,25.394033772559702,275.0,IL,1.69
75.0,20.0,25.661956621641938,300.0,CL,0.93
75.0,20.0,23.282383580018003,300.0,EL,2.21
75.0,20.0,24.869606100580512,300.0,IL,1.66
75.0,20.0,28.690184115769544,200.0,CL,1.03
75.0,20.0,26.24018484074001,200.0,EL,2.55
75.0,20.0,25.862397992884944,200.0,IL,1.94
75.0,20.0,26.476047445234286,225.0,CL,1.02
75.0,20.0,26.078253453960585,225.0,EL,2.49
75.0,20.0,25.932019503700175,225.0,IL,1.89
75.0,20.0,27.086679635774477,250.0,CL,1.01
75.0,20.0,29.74311182635944,250.0,EL,2.44
75.0,20.0,27.53882805706295,250.0,IL,1.85
75.0,20.0,25.783562094484278,275.0,CL,1.0
75.0,20.0,25.173344181594807,275.0,EL,2.38
75.0,20.0,28.57885879825859,275.0,IL,1.81
75.0,20.0,26.855393204400134,300.0,CL,0.99
75.0,20.0,29.270070206219476,300.0,EL,2.34
75.0,20.0,28.377309227524236,300.0,IL,1.77
75.0,20.0,31.77744870324821,200.0,CL,1.09
75.0,20.0,28.631676236510692,200.0,EL,2.68
75.0,20.0,31.154153534766348,200.0,IL,2.08
75.0,20.0,28.584371908162314,225.0,CL,1.08
75.0,20.0,32.63441087670175,225.0,EL,2.62
75.0,20.0,30.818245689200246,225.0,IL,2.03
75.0,20.0,28.947070801052053,250.0,CL,1.07
75.0,20.0,28.617071173753637,250.0,EL,2.56
75.0,20.0,28.145559510429862,250.0,IL,1.98
75.0,20.0,31.167845753362368,275.0,CL,1.07
