Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
125.00,26.67,30.00,200.00,CL,0.28
125.00,26.20,30.00,200.00,EL,0.79
125.00,23.21,30.00,200.00,IL,0.61
125.00,26.27,30.00,225.00,CL,0.28
125.00,26.34,30.00,225.00,EL,0.78
125.00,25.79,30.00,225.00,IL,0.61
125.00,26.33,30.00,250.00,CL,0.28
125.00,26.73,30.00,250.00,EL,0.78
125.00,25.57,30.00,250.00,IL,0.6
125.00,22.94,30.00,275.00,CL,0.28
125.00,24.94,30.00,275.00,EL,0.77
125.00,22.89,30.00,275.00,IL,0.6
125.00,24.54,30.00,300.00,CL,0.28
125.00,24.54,30.00,300.00,EL,0.77
125.00,22.83,30.00,300.00,IL,0.6
125.00,29.09,20.00,200.00,CL,0.31
125.00,27.67,20.00,200.00,EL,0.9
125.00,31.85,20.00,200.00,IL,0.65
125.00,32.69,20.00,225.00,CL,0.31
125.00,27.43,20.00,225.00,EL,0.89
125.00,32.73,20.00,225.00,IL,0.65
125.00,30.14,20.00,250.00,CL,0.31
125.00,28.80,20.00,250.00,EL,0.89
125.00,27.46,20.00,250.00,IL,0.65
125.00,30.00,20.00,275.00,CL,0.31
125.00,31.77,20.00,275.00,EL,0.88
125.00,31.24,20.00,275.00,IL,0.64
125.00,27.30,20.00,300.00,CL,0.31
125.00,27.44,20.00,300.00,EL,0.88
125.00,29.42,20.00,300.00,IL,0.64
125.00,28.77,22.50,200.00,CL,0.3
125.00,28.39,22.50,200.00,EL,0.87
125.00,28.69,22.50,200.00,IL,0.65
125.00,31.82,22.50,225.00,CL,0.3
125.00,32.58,22.50,225.00,EL,0.87
125.00,29.43,22.50,225.00,IL,0.64
125.00,32.44,22.50,250.00,CL,0.3
125.00,28.93,22.50,250.00,EL,0.86
125.00,29.86,22.50,250.00,IL,0.64
125.00,28.36,22.50,275.00,CL,0.3
125.00,30.84,22.50,275.00,EL,0.86
125.00,32.87,22.50,275.00,IL,0.64
125.00,30.62,22.50,300.00,CL,0.3
125.00,29.15,22.50,300.00,EL,0.86
125.00,30.89,22.50,300.00,IL,0.63
125.00,27.74,25.00,200.00,CL,0.29
125.00,32.33,25.00,200.00,EL,0.84
125.00,30.02,25.00,200.00,IL,0.64
125.00,29.70,25.00,225.00,CL,0.29
125.00,30.52,25.00,225.00,EL,0.84
125.00,30.75,25.00,225.00,IL,0.63
125.00,27.43,25.00,250.00,CL,0.29
125.00,31.10,25.00,250.00,EL,0.83
125.00,28.45,25.00,250.00,IL,0.63
125.00,31.28,25.00,275.00,CL,0.29
125.00,31.94,25.00,275.00,EL,0.83
125.00,31.82,25.00,275.00,IL,0.63
125.00,30.32,25.00,300.00,CL,0.29
125.00,30.12,25.00,300.00,EL,0.82
125.00,27.86,25.00,300.00,IL,0.62
125.00,31.65,27.50,200.00,CL,0.29
125.00,28.63,27.50,200.00,EL,0.82
125.00,29.98,27.50,200.00,IL,0.62
125.00,28.71,27.50,225.00,CL,0.29
125.00,27.80,27.50,225.00,EL,0.81
125.00,30.78,27.50,225.00,IL,0.62
125.00,27.33,27.50,250.00,CL,0.29
125.00,31.49,27.50,250.00,EL,0.81
125.00,28.91,27.50,250.00,IL,0.62
125.00,27.00,27.50,275.00,CL,0.29
125.00,30.07,27.50,275.00,EL,0.8
125.00,27.28,27.50,275.00,IL,0.61
125.00,28.66,27.50,300.00,CL,0.29
125.00,31.24,27.50,300.00,EL,0.8
125.00,27.38,27.50,300.00,IL,0.61
125.00,32.04,30.00,200.00,CL,0.29
125.00,27.02,30.00,200.00,EL,0.79
125.00,28.48,30.00,200.00,IL,0.62
125.00,31.45,30.00,225.00,CL,0.28
125.00,28.90,30.00,225.00,EL,0.79
125.00,27.61,30.00,225.00,IL,0.61
125.00,29.16,30.00,250.00,CL,0.28
125.00,28.62,30.00,250.00,EL,0.79
125.00,32.06,30.00,250.00,IL,0.61
125.00,28.88,30.00,275.00,CL,0.28
125.00,31.73,30.00,275.00,EL,0.78
125.00,32.35,30.00,275.00,IL,0.61
125.00,29.60,30.00,300.00,CL,0.28
125.00,32.46,30.00,300.00,EL,0.78
125.00,29.26,30.00,300.00,IL,0.6
125.00,38.25,20.00,200.00,CL,0.32
125.00,32.13,20.00,200.00,EL,0.9
125.00,36.31,20.00,200.00,IL,0.66
125.00,34.96,20.00,225.00,CL,0.31
125.00,34.21,20.00,225.00,EL,0.9
125.00,35.93,20.00,225.00,IL,0.66
125.00,36.43,20.00,250.00,CL,0.31
125.00,31.53,20.00,250.00,EL,0.9
125.00,32.67,20.00,250.00,IL,0.65
125.00,36.49,20.00,275.00,CL,0.31
125.00,36.16,20.00,275.00,EL,0.89
125.00,38.26,20.00,275.00,IL,0.65
125.00,36.83,20.00,300.00,CL,0.31
125.00,38.16,20.00,300.00,EL,0.89
125.00,36.42,20.00,300.00,IL,0.65
125.00,33.59,22.50,200.00,CL,0.31
125.00,32.24,22.50,200.00,EL,0.88
125.00,36.97,22.50,200.00,IL,0.65
125.00,36.01,22.50,225.00,CL,0.31
125.00,31.84,22.50,225.00,EL,0.88
125.00,34.02,22.50,225.00,IL,0.65
125.00,38.20,22.50,250.00,CL,0.3
125.00,35.00,22.50,250.00,EL,0.87
125.00,34.53,22.50,250.00,IL,0.65
125.00,34.70,22.50,275.00,CL,0.3
125.00,32.96,22.50,275.00,EL,0.87
125.00,34.08,22.50,275.00,IL,0.64
125.00,34.09,22.50,300.00,CL,0.3
125.00,31.87,22.50,300.00,EL,0.86
125.00,36.87,22.50,300.00,IL,0.64
125.00,34.42,25.00,200.00,CL,0.3
125.00,37.26,25.00,200.00,EL,0.85
125.00,37.45,25.00,200.00,IL,0.64
125.00,32.98,25.00,225.00,CL,0.29
125.00,36.10,25.00,225.00,EL,0.84
125.00,34.81,25.00,225.00,IL,0.64
125.00,37.66,25.00,250.00,CL,0.29
125.00,33.01,25.00,250.00,EL,0.84
125.00,36.24,25.00,250.00,IL,0.63
125.00,35.75,25.00,275.00,CL,0.29
125.00,33.57,25.00,275.00,EL,0.83
125.00,32.46,25.00,275.00,IL,0.63
125.00,36.06,25.00,300.00,CL,0.29
125.00,36.67,25.00,300.00,EL,0.83
125.00,33.71,25.00,300.00,IL,0.63
125.00,36.01,27.50,200.00,CL,0.29
125.00,34.27,27.50,200.00,EL,0.82
125.00,36.49,27.50,200.00,IL,0.63
125.00,32.89,27.50,225.00,CL,0.29
125.00,37.73,27.50,225.00,EL,0.82
125.00,33.51,27.50,225.00,IL,0.62
125.00,34.07,27.50,250.00,CL,0.29
125.00,31.91,27.50,250.00,EL,0.81
125.00,32.28,27.50,250.00,IL,0.62
125.00,35.11,27.50,275.00,CL,0.29
125.00,33.37,27.50,275.00,EL,0.81
125.00,37.35,27.50,275.00,IL,0.62
125.00,31.60,27.50,300.00,CL,0.29
125.00,34.15,27.50,300.00,EL,0.8
125.00,33.86,27.50,300.00,IL,0.61
125.00,31.64,30.00,200.00,CL,0.29
125.00,32.37,30.00,200.00,EL,0.8
125.00,34.40,30.00,200.00,IL,0.62
125.00,34.95,30.00,225.00,CL,0.29
125.00,34.33,30.00,225.00,EL,0.8
125.00,35.22,30.00,225.00,IL,0.62
125.00,35.67,30.00,250.00,CL,0.29
125.00,31.57,30.00,250.00,EL,0.79
125.00,34.75,30.00,250.00,IL,0.62
125.00,38.24,30.00,275.00,CL,0.28
125.00,35.13,30.00,275.00,EL,0.79
125.00,36.24,30.00,275.00,IL,0.61
125.00,33.68,30.00,300.00,CL,0.28
125.00,36.92,30.00,300.00,EL,0.78
125.00,36.91,30.00,300.00,IL,0.61
150.00,20.09,20.00,200.00,CL,0.21
150.00,21.90,20.00,200.00,EL,0.62
150.00,18.50,20.00,200.00,IL,0.45
150.00,18.07,20.00,225.00,CL,0.21
150.00,21.08,20.00,225.00,EL,0.61
150.00,21.23,20.00,225.00,IL,0.45
150.00,18.48,20.00,250.00,CL,0.2
150.00,19.06,20.00,250.00,EL,0.61
150.00,18.07,20.00,250.00,IL,0.44
150.00,19.17,20.00,275.00,CL,0.2
150.00,21.09,20.00,275.00,EL,0.61
150.00,20.07,20.00,275.00,IL,0.44
150.00,19.39,20.00,300.00,CL,0.2
150.00,19.49,20.00,300.00,EL,0.61
150.00,18.01,20.00,300.00,IL,0.44
150.00,19.20,22.50,200.00,CL,0.23
150.00,20.59,22.50,200.00,EL,0.68
150.00,21.90,22.50,200.00,IL,0.5
150.00,21.39,22.50,225.00,CL,0.23
150.00,18.09,22.50,225.00,EL,0.67
150.00,21.59,22.50,225.00,IL,0.5
150.00,21.13,22.50,250.00,CL,0.23
150.00,21.12,22.50,250.00,EL,0.67
150.00,19.83,22.50,250.00,IL,0.5
150.00,19.59,22.50,275.00,CL,0.23
150.00,19.21,22.50,275.00,EL,0.67
150.00,18.26,22.50,275.00,IL,0.49
150.00,18.91,22.50,300.00,CL,0.23
150.00,18.99,22.50,300.00,EL,0.66
150.00,19.94,22.50,300.00,IL,0.49
150.00,20.99,25.00,200.00,CL,0.25
150.00,19.90,25.00,200.00,EL,0.73
150.00,18.23,25.00,200.00,IL,0.55
150.00,21.83,25.00,225.00,CL,0.25
150.00,21.77,25.00,225.00,EL,0.72
150.00,21.14,25.00,225.00,IL,0.54
150.00,21.97,25.00,250.00,CL,0.25
150.00,20.18,25.00,250.00,EL,0.72
150.00,21.85,25.00,250.00,IL,0.54
150.00,18.30,25.00,275.00,CL,0.24
150.00,19.46,25.00,275.00,EL,0.71
150.00,18.90,25.00,275.00,IL,0.54
150.00,18.78,25.00,300.00,CL,0.24
150.00,18.56,25.00,300.00,EL,0.71
150.00,20.49,25.00,300.00,IL,0.54
150.00,21.13,27.50,200.00,CL,0.27
150.00,20.31,27.50,200.00,EL,0.77
150.00,18.59,27.50,200.00,IL,0.59
150.00,21.24,27.50,225.00,CL,0.27
150.00,20.54,27.50,225.00,EL,0.77
150.00,19.55,27.50,225.00,IL,0.59
150.00,20.70,27.50,250.00,CL,0.27
150.00,19.04,27.50,250.00,EL,0.77
150.00,19.38,27.50,250.00,IL,0.58
150.00,21.67,27.50,275.00,CL,0.27
150.00,19.16,27.50,275.00,EL,0.76
150.00,19.88,27.50,275.00,IL,0.58
150.00,21.56,27.50,300.00,CL,0.27
150.00,20.83,27.50,300.00,EL,0.76
150.00,18.25,27.50,300.00,IL,0.58
150.00,18.59,30.00,200.00,CL,0.29
150.00,18.03,30.00,200.00,EL,0.82
150.00,20.52,30.00,200.00,IL,0.64
150.00,19.79,30.00,225.00,CL,0.29
150.00,18.54,30.00,225.00,EL,0.82
150.00,21.83,30.00,225.00,IL,0.64
150.00,20.12,30.00,250.00,CL,0.29
150.00,18.97,30.00,250.00,EL,0.82
150.00,20.00,30.00,250.00,IL,0.64
150.00,20.72,30.00,275.00,CL,0.29
150.00,18.30,30.00,275.00,EL,0.81
150.00,19.10,30.00,275.00,IL,0.63
150.00,21.23,30.00,300.00,CL,0.29
150.00,19.84,30.00,300.00,EL,0.81
150.00,20.19,30.00,300.00,IL,0.63
150.00,24.66,20.00,200.00,CL,0.17
150.00,22.72,20.00,200.00,EL,0.5
150.00,23.33,20.00,200.00,IL,0.36
150.00,24.73,20.00,225.00,CL,0.17
150.00,23.55,20.00,225.00,EL,0.5
150.00,22.75,20.00,225.00,IL,0.36
150.00,26.72,20.00,250.00,CL,0.17
150.00,27.41,20.00,250.00,EL,0.49
150.00,26.47,20.00,250.00,IL,0.36
150.00,26.77,20.00,275.00,CL,0.16
150.00,23.71,20.00,275.00,EL,0.49
150.00,27.30,20.00,275.00,IL,0.36
150.00,23.48,20.00,300.00,CL,0.16
150.00,27.26,20.00,300.00,EL,0.49
150.00,27.47,20.00,300.00,IL,0.36
150.00,26.06,22.50,200.00,CL,0.18
150.00,27.41,22.50,200.00,EL,0.55
150.00,25.35,22.50,200.00,IL,0.4
150.00,23.80,22.50,225.00,CL,0.18
150.00,24.68,22.50,225.00,EL,0.54
150.00,25.47,22.50,225.00,IL,0.4
150.00,22.87,22.50,250.00,CL,0.18
150.00,25.61,22.50,250.00,EL,0.54
150.00,27.41,22.50,250.00,IL,0.4
150.00,23.45,22.50,275.00,CL,0.18
150.00,26.46,22.50,275.00,EL,0.54
150.00,27.04,22.50,275.00,IL,0.4
150.00,27.22,22.50,300.00,CL,0.18
150.00,27.30,22.50,300.00,EL,0.54
150.00,25.11,22.50,300.00,IL,0.4
150.00,27.39,25.00,200.00,CL,0.2
150.00,26.29,25.00,200.00,EL,0.59
150.00,23.31,25.00,200.00,IL,0.44
150.00,24.88,25.00,225.00,CL,0.2
150.00,26.09,25.00,225.00,EL,0.58
150.00,23.74,25.00,225.00,IL,0.44
150.00,25.70,25.00,250.00,CL,0.2
150.00,25.83,25.00,250.00,EL,0.58
150.00,23.31,25.00,250.00,IL,0.44
150.00,25.33,25.00,275.00,CL,0.2
150.00,26.36,25.00,275.00,EL,0.58
150.00,24.99,25.00,275.00,IL,0.44
150.00,22.56,25.00,300.00,CL,0.2
150.00,22.55,25.00,300.00,EL,0.58
150.00,24.29,25.00,300.00,IL,0.43
150.00,27.13,27.50,200.00,CL,0.22
150.00,23.64,27.50,200.00,EL,0.62
150.00,25.67,27.50,200.00,IL,0.48
150.00,23.61,27.50,225.00,CL,0.22
150.00,24.11,27.50,225.00,EL,0.62
150.00,26.74,27.50,225.00,IL,0.48
150.00,26.14,27.50,250.00,CL,0.22
150.00,22.98,27.50,250.00,EL,0.62
150.00,24.64,27.50,250.00,IL,0.47
150.00,22.65,27.50,275.00,CL,0.22
150.00,24.90,27.50,275.00,EL,0.62
150.00,25.81,27.50,275.00,IL,0.47
150.00,23.09,27.50,300.00,CL,0.21
150.00,23.94,27.50,300.00,EL,0.61
150.00,24.49,27.50,300.00,IL,0.47
150.00,27.10,30.00,200.00,CL,0.23
150.00,27.47,30.00,200.00,EL,0.67
150.00,22.72,30.00,200.00,IL,0.52
150.00,26.31,30.00,225.00,CL,0.23
150.00,24.36,30.00,225.00,EL,0.66
150.00,24.46,30.00,225.00,IL,0.52
150.00,26.27,30.00,250.00,CL,0.23
150.00,27.09,30.00,250.00,EL,0.66
150.00,27.25,30.00,250.00,IL,0.51
150.00,25.39,30.00,275.00,CL,0.23
150.00,24.29,30.00,275.00,EL,0.66
150.00,26.44,30.00,275.00,IL,0.51
150.00,23.76,30.00,300.00,CL,0.23
150.00,25.32,30.00,300.00,EL,0.65
150.00,24.29,30.00,300.00,IL,0.51
150.00,30.94,20.00,200.00,CL,0.14
150.00,28.44,20.00,200.00,EL,0.42
150.00,28.15,20.00,200.00,IL,0.3
150.00,32.51,20.00,225.00,CL,0.14
150.00,27.61,20.00,225.00,EL,0.42
150.00,30.04,20.00,225.00,IL,0.3
150.00,28.33,20.00,250.00,CL,0.14
150.00,27.23,20.00,250.00,EL,0.41
150.00,27.22,20.00,250.00,IL,0.3
150.00,28.05,20.00,275.00,CL,0.14
150.00,32.20,20.00,275.00,EL,0.41
150.00,28.69,20.00,275.00,IL,0.3
150.00,32.70,20.00,300.00,CL,0.14
150.00,30.49,20.00,300.00,EL,0.41
150.00,29.62,20.00,300.00,IL,0.3
150.00,30.48,22.50,200.00,CL,0.15
150.00,30.10,22.50,200.00,EL,0.46
150.00,31.55,22.50,200.00,IL,0.34
150.00,28.69,22.50,225.00,CL,0.15
150.00,29.12,22.50,225.00,EL,0.46
150.00,32.36,22.50,225.00,IL,0.34
150.00,32.68,22.50,250.00,CL,0.15
150.00,32.36,22.50,250.00,EL,0.45
150.00,29.52,22.50,250.00,IL,0.34
150.00,31.68,22.50,275.00,CL,0.15
150.00,29.86,22.50,275.00,EL,0.45
150.00,29.99,22.50,275.00,IL,0.33
150.00,28.23,22.50,300.00,CL,0.15
150.00,30.55,22.50,300.00,EL,0.45
150.00,28.12,22.50,300.00,IL,0.33
150.00,28.99,25.00,200.00,CL,0.17
150.00,32.13,25.00,200.00,EL,0.49
150.00,28.24,25.00,200.00,IL,0.37
150.00,27.43,25.00,225.00,CL,0.17
150.00,27.41,25.00,225.00,EL,0.49
150.00,32.64,25.00,225.00,IL,0.37
150.00,30.04,25.00,250.00,CL,0.17
150.00,29.46,25.00,250.00,EL,0.49
150.00,31.87,25.00,250.00,IL,0.37
150.00,32.01,25.00,275.00,CL,0.17
150.00,28.99,25.00,275.00,EL,0.49
150.00,31.16,25.00,275.00,IL,0.37
150.00,31.63,25.00,300.00,CL,0.16
150.00,30.93,25.00,300.00,EL,0.48
150.00,27.91,25.00,300.00,IL,0.37
150.00,32.26,27.50,200.00,CL,0.18
150.00,30.23,27.50,200.00,EL,0.52
150.00,28.69,27.50,200.00,IL,0.4
150.00,29.55,27.50,225.00,CL,0.18
150.00,27.23,27.50,225.00,EL,0.52
150.00,27.77,27.50,225.00,IL,0.4
150.00,31.59,27.50,250.00,CL,0.18
150.00,27.00,27.50,250.00,EL,0.52
150.00,29.50,27.50,250.00,IL,0.4
150.00,30.14,27.50,275.00,CL,0.18
150.00,27.33,27.50,275.00,EL,0.52
150.00,32.84,27.50,275.00,IL,0.4
150.00,28.36,27.50,300.00,CL,0.18
150.00,28.83,27.50,300.00,EL,0.52
150.00,28.82,27.50,300.00,IL,0.39
150.00,28.38,30.00,200.00,CL,0.2
150.00,27.01,30.00,200.00,EL,0.56
150.00,31.38,30.00,200.00,IL,0.43
150.00,32.80,30.00,225.00,CL,0.2
150.00,28.35,30.00,225.00,EL,0.56
150.00,30.98,30.00,225.00,IL,0.43
150.00,31.45,30.00,250.00,CL,0.19
150.00,32.09,30.00,250.00,EL,0.55
150.00,29.54,30.00,250.00,IL,0.43
150.00,28.82,30.00,275.00,CL,0.19
150.00,28.95,30.00,275.00,EL,0.55
150.00,31.28,30.00,275.00,IL,0.43
150.00,31.90,30.00,300.00,CL,0.19
150.00,28.09,30.00,300.00,EL,0.55
150.00,29.23,30.00,300.00,IL,0.43
150.00,37.81,20.00,200.00,CL,0.12
150.00,37.15,20.00,200.00,EL,0.36
150.00,38.39,20.00,200.00,IL,0.26
150.00,36.78,20.00,225.00,CL,0.12
150.00,34.25,20.00,225.00,EL,0.36
150.00,35.63,20.00,225.00,IL,0.26
150.00,36.13,20.00,250.00,CL,0.12
150.00,32.05,20.00,250.00,EL,0.36
150.00,35.31,20.00,250.00,IL,0.26
150.00,36.47,20.00,275.00,CL,0.12
150.00,32.67,20.00,275.00,EL,0.36
150.00,36.96,20.00,275.00,IL,0.26
150.00,35.59,20.00,300.00,CL,0.12
150.00,38.17,20.00,300.00,EL,0.35
150.00,31.80,20.00,300.00,IL,0.26
150.00,33.36,22.50,200.00,CL,0.13
150.00,35.71,22.50,200.00,EL,0.39
150.00,33.58,22.50,200.00,IL,0.29
150.00,36.50,22.50,225.00,CL,0.13
150.00,36.81,22.50,225.00,EL,0.39
150.00,32.22,22.50,225.00,IL,0.29
150.00,35.10,22.50,250.00,CL,0.13
150.00,35.06,22.50,250.00,EL,0.39
150.00,34.08,22.50,250.00,IL,0.29
150.00,38.03,22.50,275.00,CL,0.13
150.00,37.29,22.50,275.00,EL,0.39
150.00,36.38,22.50,275.00,IL,0.29
150.00,36.50,22.50,300.00,CL,0.13
150.00,34.73,22.50,300.00,EL,0.39
150.00,37.95,22.50,300.00,IL,0.29
150.00,36.36,25.00,200.00,CL,0.14
150.00,36.60,25.00,200.00,EL,0.42
150.00,37.53,25.00,200.00,IL,0.32
150.00,33.42,25.00,225.00,CL,0.14
150.00,37.15,25.00,225.00,EL,0.42
150.00,32.87,25.00,225.00,IL,0.32
150.00,33.92,25.00,250.00,CL,0.14
150.00,33.85,25.00,250.00,EL,0.42
150.00,38.35,25.00,250.00,IL,0.32
150.00,37.50,25.00,275.00,CL,0.14
150.00,36.41,25.00,275.00,EL,0.42
150.00,36.59,25.00,275.00,IL,0.32
150.00,35.43,25.00,300.00,CL,0.14
150.00,38.13,25.00,300.00,EL,0.42
150.00,34.97,25.00,300.00,IL,0.32
150.00,34.16,27.50,200.00,CL,0.16
150.00,32.64,27.50,200.00,EL,0.45
150.00,37.00,27.50,200.00,IL,0.34
150.00,36.64,27.50,225.00,CL,0.16
150.00,34.19,27.50,225.00,EL,0.45
150.00,31.68,27.50,225.00,IL,0.34
150.00,37.37,27.50,250.00,CL,0.16
150.00,31.58,27.50,250.00,EL,0.45
150.00,36.43,27.50,250.00,IL,0.34
150.00,38.29,27.50,275.00,CL,0.16
150.00,34.56,27.50,275.00,EL,0.45
150.00,33.14,27.50,275.00,IL,0.34
150.00,36.43,27.50,300.00,CL,0.15
150.00,37.22,27.50,300.00,EL,0.45
150.00,35.33,27.50,300.00,IL,0.34
150.00,38.27,30.00,200.00,CL,0.17
150.00,31.86,30.00,200.00,EL,0.48
150.00,35.03,30.00,200.00,IL,0.37
150.00,36.53,30.00,225.00,CL,0.17
150.00,37.54,30.00,225.00,EL,0.48
150.00,32.75,30.00,225.00,IL,0.37
150.00,37.10,30.00,250.00,CL,0.17
150.00,35.37,30.00,250.00,EL,0.48
150.00,34.28,30.00,250.00,IL,0.37
150.00,32.42,30.00,275.00,CL,0.17
150.00,37.56,30.00,275.00,EL,0.48
150.00,32.60,30.00,275.00,IL,0.37
150.00,33.67,30.00,300.00,CL,0.17
150.00,33.53,30.00,300.00,EL,0.47
150.00,37.60,30.00,300.00,IL,0.37
60.00,20.00,20.69,200.00,CL,1.25
60.00,20.00,21.19,200.00,EL,2.84
60.00,20.00,19.00,200.00,IL,2.04
60.00,20.00,20.50,225.00,CL,1.24
60.00,20.00,20.29,225.00,EL,2.76
60.00,20.00,21.33,225.00,IL,1.98
60.00,20.00,21.62,250.00,CL,1.24
60.00,20.00,18.05,250.00,EL,2.69
60.00,20.00,20.70,250.00,IL,1.92
60.00,20.00,18.21,275.00,CL,1.23
60.00,20.00,20.20,275.00,EL,2.62
60.00,20.00,19.15,275.00,IL,1.88
60.00,20.00,19.23,300.00,CL,1.23
60.00,20.00,19.41,300.00,EL,2.56
60.00,20.00,20.49,300.00,IL,1.83
60.00,20.00,21.75,200.00,CL,1.35
60.00,20.00,23.55,200.00,EL,3.07
60.00,20.00,22.07,200.00,IL,2.24
60.00,20.00,20.56,225.00,CL,1.34
60.00,20.00,23.78,225.00,EL,2.98
60.00,20.00,21.54,225.00,IL,2.17
60.00,20.00,22.20,250.00,CL,1.33
60.00,20.00,23.33,250.00,EL,2.89
60.00,20.00,21.75,250.00,IL,2.11
60.00,20.00,20.50,275.00,CL,1.32
60.00,20.00,21.93,275.00,EL,2.82
60.00,20.00,24.50,275.00,IL,2.05
60.00,20.00,23.14,300.00,CL,1.32
60.00,20.00,23.27,300.00,EL,2.75
60.00,20.00,23.10,300.00,IL,2
60.00,20.00,23.49,200.00,CL,1.43
60.00,20.00,24.59,200.00,EL,3.25
60.00,20.00,26.25,200.00,IL,2.42
60.00,20.00,23.01,225.00,CL,1.42
60.00,20.00,23.89,225.00,EL,3.15
60.00,20.00,23.88,225.00,IL,2.34
60.00,20.00,24.66,250.00,CL,1.41
60.00,20.00,27.40,250.00,EL,3.06
60.00,20.00,22.84,250.00,IL,2.28
60.00,20.00,25.09,275.00,CL,1.4
60.00,20.00,23.40,275.00,EL,2.98
60.00,20.00,27.35,275.00,IL,2.21
60.00,20.00,23.07,300.00,CL,1.39
60.00,20.00,24.52,300.00,EL,2.91
60.00,20.00,26.19,300.00,IL,2.16
60.00,20.00,28.63,200.00,CL,1.53
60.00,20.00,27.08,200.00,EL,3.42
60.00,20.00,26.66,200.00,IL,2.58
60.00,20.00,26.94,225.00,CL,1.51
60.00,20.00,26.20,225.00,EL,3.32
60.00,20.00,25.88,225.00,IL,2.5
60.00,20.00,27.41,250.00,CL,1.5
60.00,20.00,26.23,250.00,EL,3.22
60.00,20.00,26.33,250.00,IL,2.42
60.00,20.00,28.36,275.00,CL,1.49
60.00,20.00,30.08,275.00,EL,3.13
60.00,20.00,28.07,275.00,IL,2.36
60.00,20.00,25.17,300.00,CL,1.48
60.00,20.00,25.17,300.00,EL,3.05
60.00,20.00,29.98,300.00,IL,2.3
60.00,20.00,28.78,200.00,CL,1.62
60.00,20.00,27.55,200.00,EL,3.58
60.00,20.00,30.59,200.00,IL,2.76
60.00,20.00,30.74,225.00,CL,1.61
60.00,20.00,30.89,225.00,EL,3.47
60.00,20.00,28.60,225.00,IL,2.67
60.00,20.00,27.09,250.00,CL,1.59
60.00,20.00,32.79,250.00,EL,3.36
60.00,20.00,28.51,250.00,IL,2.59
60.00,20.00,31.06,275.00,CL,1.58
60.00,20.00,31.24,275.00,EL,3.27
60.00,20.00,30.66,275.00,IL,2.52
60.00,20.00,28.88,300.00,CL,1.57
60.00,20.00,28.63,300.00,EL,3.18
60.00,20.00,30.59,300.00,IL,2.45
60.00,25.00,21.46,200.00,CL,1.02
60.00,25.00,21.79,200.00,EL,2.4
60.00,25.00,18.42,200.00,IL,1.72
60.00,25.00,18.62,225.00,CL,1.01
60.00,25.00,21.78,225.00,EL,2.33
60.00,25.00,20.95,225.00,IL,1.68
60.00,25.00,21.53,250.00,CL,1
60.00,25.00,18.81,250.00,EL,2.27
60.00,25.00,20.35,250.00,IL,1.63
60.00,25.00,20.80,275.00,CL,1
60.00,25.00,20.72,275.00,EL,2.22
60.00,25.00,19.63,275.00,IL,1.59
60.00,25.00,18.06,300.00,CL,0.99
60.00,25.00,20.33,300.00,EL,2.17
60.00,25.00,19.01,300.00,IL,1.56
60.00,25.00,22.28,200.00,CL,1.09
60.00,25.00,24.56,200.00,EL,2.59
60.00,25.00,22.05,200.00,IL,1.89
60.00,25.00,24.03,225.00,CL,1.08
60.00,25.00,21.10,225.00,EL,2.52
60.00,25.00,23.28,225.00,IL,1.84
60.00,25.00,24.65,250.00,CL,1.08
60.00,25.00,20.71,250.00,EL,2.46
60.00,25.00,20.29,250.00,IL,1.79
60.00,25.00,22.20,275.00,CL,1.07
60.00,25.00,20.67,275.00,EL,2.4
60.00,25.00,23.62,275.00,IL,1.74
60.00,25.00,24.37,300.00,CL,1.07
60.00,25.00,22.20,300.00,EL,2.34
60.00,25.00,21.41,300.00,IL,1.7
60.00,25.00,24.67,200.00,CL,1.16
60.00,25.00,26.12,200.00,EL,2.75
60.00,25.00,22.55,200.00,IL,2.05
60.00,25.00,25.45,225.00,CL,1.15
60.00,25.00,25.57,225.00,EL,2.67
60.00,25.00,25.69,225.00,IL,1.99
60.00,25.00,23.71,250.00,CL,1.14
60.00,25.00,26.07,250.00,EL,2.6
60.00,25.00,22.96,250.00,IL,1.94
60.00,25.00,23.50,275.00,CL,1.14
60.00,25.00,26.89,275.00,EL,2.54
60.00,25.00,26.19,275.00,IL,1.89
60.00,25.00,22.57,300.00,CL,1.13
60.00,25.00,23.74,300.00,EL,2.48
60.00,25.00,23.57,300.00,IL,1.84
60.00,25.00,26.24,200.00,CL,1.24
60.00,25.00,26.11,200.00,EL,2.9
60.00,25.00,25.09,200.00,IL,2.19
60.00,25.00,27.27,225.00,CL,1.23
60.00,25.00,28.78,225.00,EL,2.82
60.00,25.00,28.09,225.00,IL,2.12
60.00,25.00,28.45,250.00,CL,1.22
60.00,25.00,25.20,250.00,EL,2.74
60.00,25.00,29.98,250.00,IL,2.07
60.00,25.00,29.36,275.00,CL,1.21
60.00,25.00,29.18,275.00,EL,2.67
60.00,25.00,29.28,275.00,IL,2.01
60.00,25.00,29.88,300.00,CL,1.21
60.00,25.00,27.74,300.00,EL,2.61
60.00,25.00,25.85,300.00,IL,1.96
60.00,25.00,30.70,200.00,CL,1.32
60.00,25.00,31.46,200.00,EL,3.04
60.00,25.00,31.43,200.00,IL,2.35
60.00,25.00,30.13,225.00,CL,1.31
60.00,25.00,27.41,225.00,EL,2.95
60.00,25.00,29.23,225.00,IL,2.28
